#{"t_start": 1777198318.5475886, "env_id": "Reacher-v4"}
r,l,t
-6.816374,50,191.888126
-8.141626,50,191.948139
-6.952122,50,192.012647
-10.60137,50,192.070049
-6.041282,50,192.133733
-6.891312,50,192.189129
-8.084154,50,192.249727
-12.77953,50,192.30631
-8.116924,50,192.361113
-8.785385,50,192.416584
-5.673718,50,192.470852
-6.640296,50,192.52857
-8.365457,50,192.578598
-14.111242,50,192.62883
-9.54558,50,192.698384
-9.061778,50,192.752924
-7.500462,50,192.809216
-10.905359,50,192.864939
-9.100668,50,192.926399
-9.122698,50,192.982326
-8.1052,50,193.03633
-6.361244,50,193.141122
-5.277862,50,193.209447
-12.395934,50,193.264243
-10.638175,50,193.321576
-6.980218,50,193.378546
-8.341152,50,193.43641
-6.391233,50,193.494241
-4.900856,50,193.559629
-8.243173,50,193.615316
-4.12157,50,193.680409
-9.640755,50,193.722572
-11.415309,50,193.778088
-8.528917,50,193.833226
-6.241512,50,193.892398
-7.714678,50,193.940788
-9.787586,50,193.988859
-6.904638,50,194.047684
-10.434367,50,194.119729
-7.214186,50,194.177216
-11.936974,50,194.243071
-12.890736,50,194.298826
-12.382098,50,194.354903
-11.371209,50,194.412198
-10.180114,50,194.468045
-9.376477,50,194.522017
-4.809665,50,194.569795
-11.264033,50,194.610841
-8.147382,50,194.658705
-13.184081,50,194.719377
-8.92637,50,194.783509
-6.849426,50,194.838425
-7.992252,50,194.892154
-7.785464,50,194.948102
-8.221772,50,195.014563
-9.428469,50,195.109301
-4.695957,50,195.166675
-6.936663,50,195.221666
-7.923488,50,195.276974
-7.740167,50,195.3385
-8.586428,50,195.397647
-8.830223,50,195.454865
-9.016541,50,195.521541
-12.343432,50,195.57517
-9.305951,50,195.631259
-5.607973,50,195.685863
-10.129041,50,195.74013
-13.766825,50,195.798392
-12.08049,50,195.854533
-8.893385,50,195.909206
-11.842456,50,195.973858
-5.503211,50,196.021194
-8.525731,50,196.077547
-6.357971,50,196.122724
-7.252129,50,196.165051
-7.379303,50,196.210728
-9.682418,50,196.258669
-10.623945,50,196.298341
-7.665122,50,196.359512
-10.790523,50,196.415502
-10.917311,50,196.482813
-10.221477,50,196.539452
-11.473654,50,196.600991
-9.339766,50,196.660543
-10.396957,50,196.716243
-9.657799,50,196.776949
-12.328766,50,196.852293
-6.486073,50,196.907382
-8.887729,50,196.961989
-3.860024,50,197.016076
-7.681012,50,197.07025
-6.781824,50,197.119434
-6.459668,50,197.173963
-7.98303,50,197.22919
-10.219438,50,197.314188
-8.676363,50,197.386882
-11.966269,50,197.449259
-10.971199,50,197.505008
-9.841973,50,197.550292
-9.167792,50,197.592719
-7.608966,50,197.629449
-9.223153,50,197.668647
-5.24257,50,197.720895
-8.570383,50,197.786032
-12.588375,50,197.843144
-9.814049,50,197.898188
-11.199893,50,197.956278
-8.128066,50,198.015398
-6.161961,50,198.075586
-7.756774,50,198.136656
-8.213822,50,198.220521
-8.090728,50,198.277889
-8.196166,50,198.334306
-10.266744,50,198.392787
-5.571102,50,198.45177
-13.472619,50,198.510011
-8.127964,50,198.566386
-10.008711,50,198.65465
-12.995814,50,198.728162
-9.899897,50,198.785596
-7.141998,50,198.841647
-12.248041,50,198.89742
-9.933128,50,198.95468
-9.493347,50,199.010412
-8.459698,50,199.067862
-5.825293,50,199.124053
-8.640217,50,199.262549
-13.569165,50,199.318514
-10.165832,50,199.374014
-8.628531,50,199.429841
-7.512629,50,199.486728
-9.084353,50,199.541808
-10.214052,50,199.598084
-6.167602,50,199.654199
-8.147897,50,199.72098
-11.604757,50,199.776836
-7.667253,50,199.830225
-9.583539,50,199.873613
-10.344313,50,199.919075
-10.233692,50,199.96154
-8.762282,50,200.003839
-6.465562,50,200.062076
-9.771054,50,200.134697
-10.541318,50,200.196936
-9.347167,50,200.253517
-10.029164,50,200.30954
-7.979261,50,200.368242
-8.266123,50,200.425202
-9.582187,50,200.483157
-8.19954,50,200.540598
-6.215302,50,200.614838
-7.185008,50,200.683806
-6.036021,50,200.740167
-8.425994,50,200.795328
-8.867696,50,200.852656
-7.921958,50,200.908779
-10.828563,50,200.964156
-5.428186,50,201.019775
-7.891183,50,201.087101
-10.974586,50,201.146278
-6.986105,50,201.201515
-5.689605,50,201.25762
-7.537545,50,201.315536
-7.779981,50,201.371479
-5.20733,50,201.435549
-10.975152,50,201.494347
-10.185778,50,201.568614
-8.295784,50,201.626455
-9.264142,50,201.683208
-9.559402,50,201.742276
-10.945227,50,201.801213
-10.804642,50,201.857567
-11.555399,50,201.917982
-6.096482,50,202.043085
-4.108539,50,202.113644
-4.41491,50,202.171623
-6.240683,50,202.229231
-8.274478,50,202.371665
-9.878711,50,202.428325
-8.908539,50,202.488482
-10.026851,50,202.544484
-8.941576,50,202.600585
-8.639216,50,202.668209
-9.538892,50,202.726412
-7.288875,50,202.768283
-12.154902,50,202.863033
-11.439455,50,202.907923
-6.872967,50,203.007996
-6.580341,50,203.062603
-9.983591,50,203.117019
-9.228254,50,203.180609
-6.983647,50,203.237066
-7.632641,50,203.291209
-8.806211,50,203.346435
-8.718295,50,203.402243
-9.105097,50,203.456734
-11.285305,50,203.51308
-8.203816,50,203.56687
-10.364296,50,203.635469
-3.991369,50,203.768113
-11.858064,50,203.829086
-10.747376,50,203.890471
-7.687777,50,203.945959
-11.446877,50,203.999877
-9.513187,50,204.053739
-8.524706,50,204.11073
-5.72907,50,204.176874
-7.593218,50,204.235808
-7.172544,50,204.295707
-9.019573,50,204.354251
-6.054299,50,204.409798
-7.324966,50,204.466905
-7.519159,50,204.521191
-10.988611,50,204.585176
-4.582345,50,204.651386
-7.52961,50,204.711143
-7.831975,50,204.769761
-10.444918,50,204.829663
-8.753342,50,204.889376
-9.184741,50,204.945983
-9.967149,50,205.002198
-9.917647,50,205.060745
-6.23694,50,205.135286
-8.87992,50,205.195403
-9.3312,50,205.250855
-4.93513,50,205.307921
-12.717076,50,205.373137
-6.43498,50,205.428325
-9.44308,50,205.482702
-7.977934,50,205.54092
-4.756907,50,205.609251
-8.744296,50,205.668172
-8.713994,50,205.723205
-10.136327,50,205.792768
-10.916699,50,205.848081
-9.141281,50,205.904199
-4.440129,50,205.958285
-7.776556,50,206.016526
-9.700225,50,206.093776
-6.101402,50,206.14952
-11.754251,50,206.205278
-8.009158,50,206.26119
-6.409368,50,206.317311
-8.624218,50,206.373021
-9.20787,50,206.429528
-13.538381,50,206.485621
-6.983695,50,206.555529
-9.48587,50,206.611413
-11.909771,50,206.667644
-11.79319,50,206.72281
-8.67546,50,206.78056
-9.295737,50,206.844675
-6.14962,50,206.901237
-8.031716,50,206.963434
-3.134107,50,207.04198
-5.595353,50,207.106477
-9.999287,50,207.197003
-9.393593,50,207.251288
-10.054588,50,207.313149
-9.949113,50,207.367895
-14.595672,50,207.423982
-6.059768,50,207.478596
-7.257676,50,207.545157
-6.983528,50,207.605328
-4.741739,50,207.664145
-8.881889,50,207.721492
-4.654458,50,207.777261
-7.481743,50,207.831101
-4.442757,50,207.884589
-8.029977,50,207.938517
-9.073166,50,208.006783
-3.92448,50,208.06438
-9.045967,50,208.118697
-10.286953,50,208.167456
-9.060933,50,208.204962
-7.968268,50,208.314241
-6.047163,50,208.411431
-10.461725,50,208.470382
-7.416883,50,208.539109
-9.892982,50,208.593704
-10.066793,50,208.651435
-9.285314,50,208.838291
-12.61346,50,208.894121
-13.485035,50,208.95354
-4.967258,50,209.073216
-9.357962,50,209.129402
-9.722548,50,209.224468
-4.416144,50,209.28015
-9.543999,50,209.34443
-13.867768,50,209.398177
-8.377534,50,209.45307
-7.349376,50,209.506758
-10.493895,50,209.561794
-7.369667,50,209.628195
-11.42845,50,209.688788
-8.027917,50,209.742301
-11.808907,50,209.796205
-9.448917,50,209.864789
-5.992272,50,209.922148
-8.324768,50,209.976986
-8.3641,50,210.033161
-10.550972,50,210.091085
-8.72583,50,210.167702
-9.111642,50,210.222356
-7.627694,50,210.280329
-11.585583,50,210.335987
-8.569335,50,210.391288
-8.647059,50,210.443874
-8.323586,50,210.495381
-6.256708,50,210.55334
-5.769715,50,210.621219
-8.520238,50,210.675986
-5.656983,50,210.809858
-9.233954,50,210.870356
-9.871169,50,210.913437
-7.400732,50,210.958972
-6.494892,50,211.080543
-4.214842,50,211.140112
-10.351046,50,211.215758
-12.704495,50,211.270294
-9.819356,50,211.356121
-5.909314,50,211.416549
-4.686824,50,211.483013
-10.490564,50,211.54373
-8.792153,50,211.60519
-6.619227,50,211.658816
-8.45104,50,211.729745
-9.826771,50,211.786456
-8.161687,50,211.840841
-5.946478,50,211.896334
-10.176498,50,211.950753
-7.562198,50,212.004866
-9.966439,50,212.066231
-5.332402,50,212.121498
-7.542842,50,212.187817
-8.532241,50,212.244308
-9.25457,50,212.298524
-9.716845,50,212.356633
-6.943594,50,212.423778
-6.479495,50,212.480709
-10.866059,50,212.537727
-8.335207,50,212.59333
-9.332232,50,212.663866
-10.755385,50,212.72681
-7.647174,50,212.782775
-8.335757,50,212.838689
-7.737747,50,212.900574
-3.854073,50,212.95734
-7.769915,50,213.014723
-10.282144,50,213.070632
-6.326436,50,213.136926
-10.829177,50,213.197763
-8.335576,50,213.252647
-8.602097,50,213.310862
-10.568926,50,213.396651
-9.459191,50,213.45786
-8.604803,50,213.515131
-12.948342,50,213.575573
-5.632357,50,213.643302
-10.806247,50,213.743231
-10.627917,50,213.799815
-11.043897,50,213.857263
-11.357655,50,213.913769
-10.922771,50,213.96786
-10.947489,50,214.021544
-7.337731,50,214.079975
-11.473376,50,214.153929
-9.492297,50,214.21035
-11.788895,50,214.265951
-7.522413,50,214.32269
-11.087309,50,214.379046
-9.619956,50,214.436146
-8.507067,50,214.490065
-6.812362,50,214.597945
-11.137761,50,214.666598
-10.229873,50,214.722784
-10.861741,50,214.778394
-9.143226,50,214.838014
-11.382645,50,214.893004
-7.726234,50,214.953289
-8.480284,50,215.01038
-8.93953,50,215.069426
-11.257341,50,215.139147
-10.607067,50,215.194811
-5.280382,50,215.249974
-10.23337,50,215.307264
-9.641676,50,215.370786
-7.186806,50,215.441823
-7.581054,50,215.50259
-7.296618,50,215.550736
-5.138981,50,215.623847
-6.430133,50,215.68126
-11.702705,50,215.736868
-3.064886,50,215.792598
-8.659702,50,215.851556
-6.784654,50,215.907331
-6.596328,50,215.96258
-9.047678,50,216.025023
-9.410729,50,216.095415
-6.869824,50,216.153016
-6.21942,50,216.208459
-14.177001,50,216.268125
-8.13059,50,216.332361
-5.230925,50,216.392262
-10.970821,50,216.45558
-7.830847,50,216.510589
-8.423491,50,216.578447
-10.125957,50,216.632618
-7.516445,50,216.686281
-10.393724,50,216.740551
-10.138942,50,216.795179
-8.493168,50,216.849183
-9.557943,50,216.911651
-7.889811,50,216.967184
-7.702043,50,217.051207
-10.569413,50,217.107414
-8.90393,50,217.166719
-5.257189,50,217.226295
-10.663578,50,217.328254
-9.828639,50,217.384428
-9.967456,50,217.443079
-6.87324,50,217.49823
-6.947045,50,217.67189
-5.382955,50,217.729287
-10.613949,50,217.784753
-9.934451,50,217.892339
-9.002341,50,217.951762
-8.317857,50,218.008587
-11.070782,50,218.065608
-9.908166,50,218.123297
-8.947367,50,218.19425
-8.464082,50,218.249712
-7.175662,50,218.308253
-10.385228,50,218.350845
-10.706874,50,218.394326
-12.12498,50,218.436151
-8.568703,50,218.480324
-11.246668,50,218.525445
-4.984121,50,218.592505
-7.868633,50,218.652988
-7.73316,50,218.769879
-11.209966,50,218.826462
-8.46884,50,218.891739
-8.96421,50,218.957747
-10.539612,50,219.017294
-9.214872,50,219.07341
-7.881775,50,219.141294
-7.290089,50,219.197422
-5.576189,50,219.25288
-6.703154,50,219.376834
-9.282576,50,219.435247
-11.018533,50,219.492779
-8.744862,50,219.562784
-7.515146,50,219.621363
-6.527359,50,219.689943
-6.163435,50,219.746735
-9.676147,50,219.803058
-8.064751,50,219.858142
-6.210388,50,219.918731
-6.563476,50,219.975423
-7.765053,50,220.036954
-4.420961,50,220.100299
-9.291435,50,220.166801
-10.419638,50,220.223344
-7.45581,50,220.29573
-6.352621,50,220.350904
-11.527558,50,220.412228
-5.869076,50,220.468048
-5.518295,50,220.523653
-5.045579,50,220.577496
-10.891161,50,220.646442
-6.483095,50,220.69996
-7.786829,50,220.754815
-8.161503,50,220.813596
-7.8156,50,220.869918
-9.010565,50,220.923492
-7.353512,50,220.977534
-10.702021,50,221.041813
-9.334542,50,221.095425
-9.588948,50,221.137534
-11.074403,50,221.178908
-9.01075,50,221.219322
-3.117634,50,221.260186
-6.311207,50,221.312971
-8.565782,50,221.370001
-8.453124,50,221.429937
-10.116324,50,221.494531
-10.969113,50,221.551711
-9.145394,50,221.673697
-7.515716,50,221.806208
-6.401084,50,221.936077
-4.988602,50,222.079669
-5.417827,50,222.136768
-9.610258,50,222.192192
-10.868947,50,222.263985
-9.677145,50,222.319559
-12.165031,50,222.363379
-7.10732,50,222.404593
-7.759856,50,222.445251
-10.040039,50,222.487147
-10.3616,50,222.538179
-9.036229,50,222.595282
-7.61196,50,222.672246
-3.896076,50,222.728408
-10.415766,50,222.7866
-8.417589,50,222.841467
-9.308004,50,222.898198
-10.131744,50,222.955863
-9.67754,50,223.095135
-9.931173,50,223.153204
-3.881753,50,223.22564
-6.715126,50,223.281581
-12.638998,50,223.35777
-9.142146,50,223.413306
-5.910838,50,223.4732
-8.603139,50,223.531668
-9.195751,50,223.574337
-4.788484,50,223.631417
-9.682722,50,223.684552
-5.641598,50,223.727958
-11.868212,50,223.774137
-10.78513,50,223.863892
-5.197357,50,223.954307
-7.142765,50,224.051872
-9.312581,50,224.10855
-10.895129,50,224.210525
-9.886307,50,224.297937
-7.198128,50,224.354804
-4.79618,50,224.409961
-4.873214,50,224.469471
-9.852689,50,224.536507
-8.057208,50,224.591173
-4.742896,50,224.645515
-10.296093,50,224.699047
-8.363444,50,224.76422
-7.354098,50,224.818249
-7.989026,50,224.872041
-6.560041,50,224.926458
-7.83149,50,224.984313
-10.84979,50,225.038702
-6.05067,50,225.103451
-5.105325,50,225.162877
-9.594181,50,225.231759
-8.849484,50,225.288001
-5.124162,50,225.351911
-6.419305,50,225.407505
-4.874768,50,225.454106
-7.755639,50,225.498593
-12.383365,50,225.552666
-6.062113,50,225.60719
-6.415546,50,225.678527
-8.008921,50,225.736713
-6.405835,50,225.793727
-9.456998,50,225.848025
-11.512176,50,225.906285
-11.09854,50,225.965851
-9.732919,50,226.023863
-9.849809,50,226.095026
-10.380015,50,226.160945
-11.505474,50,226.217229
-6.82416,50,226.277808
-10.905614,50,226.321211
-8.175437,50,226.361232
-10.476668,50,226.397017
-6.98659,50,226.440254
-10.639517,50,226.488952
-10.594678,50,226.559964
-5.041295,50,226.615284
-12.203582,50,226.671554
-10.950272,50,226.730299
-9.275611,50,226.795151
-9.424549,50,226.852236
-10.823323,50,226.907353
-6.57111,50,226.96394
-4.19333,50,227.031705
-11.552015,50,227.086022
-6.624059,50,227.14115
-10.238719,50,227.194544
-10.404607,50,227.261661
-6.119616,50,227.315056
-7.957568,50,227.37366
-7.059148,50,227.427686
-7.119738,50,227.493881
-6.995116,50,227.549435
-8.164058,50,227.611953
-8.92865,50,227.671187
-11.762854,50,227.727181
-10.465848,50,227.782037
-11.315616,50,227.838029
-6.686628,50,227.901077
-11.142306,50,227.967921
-10.300501,50,228.030571
-7.913042,50,228.088408
-8.886888,50,228.144085
-6.646201,50,228.199359
-10.410062,50,228.254456
-10.397056,50,228.308228
-9.884121,50,228.362473
-4.275225,50,228.436602
-8.998617,50,228.494863
-8.994551,50,228.555355
-9.687053,50,228.614085
-10.052218,50,228.673405
-8.323729,50,228.729111
-6.370967,50,228.793107
-10.230151,50,228.838747
-10.491075,50,228.903276
-7.449432,50,228.96135
-11.67732,50,229.026004
-9.439978,50,229.082216
-7.637343,50,229.14089
-12.235199,50,229.195712
-10.95294,50,229.24979
-8.691849,50,229.311831
-7.466685,50,229.382111
-10.636232,50,229.436428
-7.982009,50,229.490175
-11.255539,50,229.548279
-11.087604,50,229.608548
-10.252777,50,229.664537
-7.73411,50,229.729111
-10.307521,50,229.785269
-10.992857,50,229.854951
-7.091471,50,229.915167
-4.126452,50,229.970827
-4.808871,50,230.026963
-3.90056,50,230.085247
-3.943365,50,230.141026
-9.699427,50,230.20073
-10.053653,50,230.262272
-6.133052,50,230.330167
-5.970642,50,230.386747
-5.592757,50,230.443942
-6.894397,50,230.50503
-8.987402,50,230.566047
-12.333396,50,230.623258
-7.215387,50,230.679456
-11.842032,50,230.771594
-9.572142,50,230.839501
-8.854278,50,230.899341
-5.660893,50,230.969676
-11.250642,50,231.024166
-10.085717,50,231.084684
-7.189869,50,231.140919
-5.823329,50,231.195599
-8.542765,50,231.249637
-7.691412,50,231.320307
-7.662623,50,231.39397
-10.396295,50,231.447651
-8.13892,50,231.506703
-7.302945,50,231.563322
-7.112155,50,231.617246
-6.853272,50,231.67217
-9.401095,50,231.72843
-4.202821,50,231.796709
-11.449482,50,231.854917
-9.725848,50,231.913111
-10.449671,50,231.966881
-8.955722,50,232.028903
-10.543839,50,232.162581
-3.993201,50,232.216305
-3.329449,50,232.273989
-7.551875,50,232.345078
-7.14042,50,232.400905
-7.530702,50,232.457554
-9.672768,50,232.512189
-8.717948,50,232.61792
-7.545682,50,232.672269
-3.638231,50,232.723445
-9.358942,50,232.773532
-8.865887,50,232.83997
-4.349828,50,232.895777
-4.031957,50,232.959017
-8.925922,50,233.014193
-12.30359,50,233.069647
-10.510039,50,233.124242
-9.118625,50,233.189862
-12.703271,50,233.245298
-6.095519,50,233.322989
-10.134622,50,233.377193
-11.160959,50,233.43133
-10.058793,50,233.492117
-9.376105,50,233.553682
-6.886222,50,233.607876
-4.390999,50,233.661614
-8.049568,50,233.715791
-3.747171,50,233.783354
-8.621805,50,233.841959
-4.343739,50,233.90193
-5.743062,50,233.958491
-4.802636,50,234.021207
-7.903709,50,234.142836
-7.482513,50,234.19174
-7.497156,50,234.245516
-8.611533,50,234.314022
-11.922463,50,234.372645
-7.085928,50,234.427344
-5.148691,50,234.486249
-12.737197,50,234.54529
-7.865892,50,234.60284
-7.020239,50,234.658024
-4.796891,50,234.71769
-3.153263,50,234.78305
-13.070475,50,234.841292
-12.455365,50,234.896415
-5.785053,50,234.95402
-8.894596,50,235.010243
-12.295946,50,235.065826
-9.463148,50,235.103351
-3.810645,50,235.146944
-7.966899,50,235.196831
-7.74269,50,235.243112
-11.180841,50,235.296858
-3.624949,50,235.414095
-7.65632,50,235.460588
-8.982332,50,235.499824
-8.910533,50,235.538738
-4.701177,50,235.57531
-7.699977,50,235.623407
-4.47226,50,235.719505
-7.741667,50,235.760334
-8.035767,50,235.7996
-7.787739,50,235.836819
-2.525598,50,235.875319
-12.651083,50,235.933074
-11.817144,50,235.991085
-7.282341,50,236.03687
-10.176238,50,236.078394
-7.288807,50,236.11945
-4.835233,50,236.159355
-8.302488,50,236.229828
-5.248501,50,236.278317
-7.859745,50,236.352941
-10.071992,50,236.414007
-9.874483,50,236.489243
-10.222154,50,236.545065
-9.528702,50,236.598855
-5.387278,50,236.668171
-7.686999,50,236.728329
-9.54843,50,236.783498
-9.915085,50,236.840796
-10.175941,50,236.8957
-9.012048,50,236.961286
-10.620688,50,237.016609
-8.934858,50,237.0701
-5.693357,50,237.124167
-7.886468,50,237.184397
-9.568206,50,237.246877
-10.681248,50,237.304265
-7.579981,50,237.360034
-8.585774,50,237.427986
-4.562183,50,237.482887
-5.713984,50,237.536393
-8.760828,50,237.594666
-7.342985,50,237.653232
-8.412785,50,237.707541
-6.973658,50,237.76778
-6.788667,50,237.825944
-3.976011,50,237.904762
-8.509914,50,237.968251
-7.866645,50,238.025819
-3.781251,50,238.095345
-6.954542,50,238.150827
-7.863226,50,238.206338
-11.095706,50,238.261496
-11.759884,50,238.325756
-6.158213,50,238.438662
-7.629583,50,238.496431
-9.414103,50,238.551229
-5.168629,50,238.603358
-7.584675,50,238.664599
-12.167228,50,238.720909
-6.099739,50,238.762273
-3.29298,50,238.80767
-10.854789,50,238.856646
-7.291288,50,238.911058
-11.483401,50,238.9661
-6.364948,50,239.084053
-10.623969,50,239.139354
-5.868275,50,239.196935
-10.164813,50,239.253167
-10.616751,50,239.309448
-7.165497,50,239.442975
-6.110126,50,239.500152
-8.946855,50,239.556916
-7.54866,50,239.617948
-5.508224,50,239.673129
-8.984548,50,239.727537
-10.433433,50,239.782095
-8.583082,50,239.936972
-6.44008,50,240.005361
-4.71186,50,240.070547
-4.462098,50,240.124439
-10.088681,50,240.178818
-3.333376,50,240.240259
-7.503346,50,240.293991
-11.166177,50,240.347853
-9.663619,50,240.401494
-13.040558,50,240.465663
-5.709951,50,240.519617
-6.569935,50,240.57284
-10.69184,50,240.685278
-3.09834,50,240.746923
-9.259025,50,240.807109
-8.210197,50,240.866518
-5.865307,50,240.994379
-11.545595,50,241.067638
-4.28512,50,241.147135
-5.730436,50,241.202853
-5.166451,50,241.256995
-6.221355,50,241.318713
-8.559446,50,241.375167
-5.723883,50,241.431833
-4.575724,50,241.486925
-7.319759,50,241.554754
-9.765761,50,241.625585
-7.043288,50,241.68225
-7.593746,50,241.737334
-5.308523,50,241.793442
-5.428539,50,241.89113
-6.605335,50,241.926918
-8.894256,50,241.981776
-2.633773,50,242.047976
-5.536527,50,242.109414
-8.940043,50,242.177853
-9.553176,50,242.232682
-8.178147,50,242.286834
-8.403367,50,242.34112
-4.481594,50,242.394798
-4.989379,50,242.448405
-10.093566,50,242.517174
-7.204749,50,242.571217
-11.872758,50,242.627581
-3.687659,50,242.682245
-12.838768,50,242.818726
-6.616163,50,242.873594
-11.572185,50,242.930133
-4.905557,50,242.984639
-11.222518,50,243.111421
-11.011678,50,243.165556
-7.899963,50,243.222381
-9.242016,50,243.280727
-9.358859,50,243.336398
-12.345737,50,243.391346
-5.691154,50,243.447753
-4.261348,50,243.503176
-9.013775,50,243.570793
-4.863728,50,243.626632
-4.136107,50,243.765202
-4.978433,50,243.818361
-8.611165,50,243.907315
-4.347794,50,243.962746
-4.985088,50,244.02282
-11.309105,50,244.073754
-10.722703,50,244.143407
-11.815591,50,244.199706
-10.525251,50,244.244967
-8.837778,50,244.280785
-11.004867,50,244.31711
-4.177509,50,244.360633
-6.669197,50,244.398251
-7.872642,50,244.435413
-6.34255,50,244.49352
-7.283094,50,244.544252
-7.912774,50,244.601147
-8.340806,50,244.65847
-4.400931,50,244.716501
-7.455043,50,244.775899
-10.543848,50,244.829068
-10.136018,50,244.887608
-7.581146,50,244.978539
-8.87001,50,245.033762
-5.769364,50,245.095452
-3.366659,50,245.150146
-5.931522,50,245.205317
-5.780404,50,245.260286
-10.552106,50,245.314239
-5.473843,50,245.375848
-11.047432,50,245.442312
-11.310249,50,245.50409
-6.657289,50,245.568281
-4.225125,50,245.622976
-7.087578,50,245.679469
-10.49628,50,245.734061
-8.76103,50,245.792703
-2.595151,50,245.851482
-8.574417,50,245.91646
-7.30546,50,245.972062
-4.379848,50,246.02646
-4.780395,50,246.084366
-5.627685,50,246.149097
-5.064913,50,246.20391
-6.80629,50,246.257469
-7.457397,50,246.314222
-4.379765,50,246.378981
-8.428129,50,246.432755
-3.488184,50,246.489125
-7.193383,50,246.543709
-6.308579,50,246.59835
-7.090057,50,246.658194
-10.464092,50,246.733549
-6.088798,50,246.788927
-8.816584,50,246.856737
-6.674254,50,246.906691
-7.022694,50,246.965404
-12.454721,50,247.011331
-10.360307,50,247.082012
-8.559646,50,247.143121
-12.57694,50,247.199018
-6.830579,50,247.26607
-3.511393,50,247.337658
-12.347877,50,247.394873
-7.471044,50,247.437435
-6.548063,50,247.483828
-7.510873,50,247.543966
-5.952738,50,247.598412
-9.389147,50,247.653001
-8.348344,50,247.707054
-5.941006,50,247.77557
-3.349028,50,247.837087
-10.79248,50,247.898463
-2.19619,50,247.952952
-12.799964,50,248.017762
-10.440975,50,248.071868
-6.436096,50,248.132935
-7.387356,50,248.18861
-5.491994,50,248.255141
-10.67571,50,248.309977
-5.297426,50,248.363292
-10.128039,50,248.417284
-8.687625,50,248.473358
-7.88317,50,248.531118
-7.611314,50,248.585359
-9.534903,50,248.639173
-11.319074,50,248.707854
-6.429214,50,248.772503
-7.92687,50,248.833506
-7.551576,50,248.887883
-8.234796,50,249.000555
-9.067211,50,249.060009
-8.928675,50,249.124974
-12.843903,50,249.187724
-11.982073,50,249.254069
-9.236809,50,249.308264
-7.825583,50,249.408084
-3.679504,50,249.462564
-10.82915,50,249.51772
-6.620029,50,249.603275
-5.341177,50,249.657124
-7.345847,50,249.712842
-8.547761,50,249.842259
-3.937765,50,249.897347
-10.675415,50,249.961679
-11.715541,50,250.0179
-7.756281,50,250.077456
-8.199503,50,250.135474
-5.809364,50,250.193645
-8.9669,50,250.253282
-8.168191,50,250.319702
-9.968142,50,250.373618
-6.505946,50,250.428015
-7.663797,50,250.501074
-5.961138,50,250.557462
-3.220557,50,250.611099
-6.954079,50,250.68889
-4.500525,50,250.743732
-2.621059,50,250.815282
-6.901739,50,250.869853
-6.29178,50,250.924007
-6.159004,50,250.988511
-6.198972,50,251.056202
-12.208977,50,251.14216
-10.83052,50,251.196875
-9.051553,50,251.253994
-4.975441,50,251.321092
-10.509498,50,251.439028
-6.350713,50,251.499985
-7.279544,50,251.555146
-11.906167,50,251.615517
-4.540777,50,251.669999
-7.855273,50,251.725217
-6.913735,50,251.779746
-6.602382,50,251.845175
-6.975971,50,251.898818
-8.908219,50,252.017805
-10.324751,50,252.073089
-10.647664,50,252.135426
-4.000029,50,252.189594
-5.926047,50,252.245048
-5.114077,50,252.302429
-8.671971,50,252.404885
-10.153308,50,252.460744
-6.347967,50,252.518279
-6.691835,50,252.592202
-8.452268,50,252.648636
-8.317566,50,252.713791
-7.680578,50,252.770434
-11.40354,50,252.825824
-9.154534,50,252.895849
-6.466263,50,252.956913
-8.71633,50,253.014123
-6.34467,50,253.084903
-11.146053,50,253.143375
-7.60814,50,253.197226
-4.167772,50,253.265052
-8.508165,50,253.323343
-8.211652,50,253.390493
-2.628204,50,253.444403
-7.717594,50,253.498295
-7.046953,50,253.554667
-13.286471,50,253.613305
-5.066011,50,253.667449
-10.564119,50,253.721828
-4.035596,50,253.775268
-5.170385,50,253.841601
-10.164527,50,253.896485
-11.845634,50,253.957703
-9.966802,50,254.012773
-6.24137,50,254.074972
-6.436843,50,254.118879
-7.729671,50,254.175672
-4.175918,50,254.230398
-5.669172,50,254.294924
-7.439469,50,254.354975
-10.342975,50,254.414706
-5.911699,50,254.471444
-12.026556,50,254.534544
-6.581809,50,254.591867
-5.623069,50,254.646301
-8.151113,50,254.706994
-8.02467,50,254.772201
-12.885776,50,254.826459
-8.254371,50,254.880506
-10.899384,50,254.934342
-5.837746,50,255.008457
-8.743853,50,255.066281
-11.763206,50,255.123008
-9.809964,50,255.178938
-9.154547,50,255.253092
-9.989856,50,255.309704
-5.372981,50,255.369045
-9.147078,50,255.425412
-7.384368,50,255.494672
-7.131563,50,255.551731
-6.422681,50,255.606122
-5.490477,50,255.66325
-5.073973,50,255.728517
-11.229054,50,255.786464
-6.893053,50,255.848682
-13.112396,50,255.907985
-12.9036,50,255.963926
-6.634519,50,256.018905
-5.68761,50,256.084473
-8.015151,50,256.138779
-3.145051,50,256.209475
-2.757779,50,256.264786
-9.103828,50,256.319198
-8.796772,50,256.372776
-4.886903,50,256.428871
-10.446851,50,256.488258
-9.558634,50,256.54234
-8.841065,50,256.59661
-10.973192,50,256.672405
-9.886016,50,256.7273
-10.374436,50,256.784316
-7.454858,50,256.845907
-11.328436,50,256.900238
-4.938884,50,256.958579
-11.715466,50,257.056152
-10.480976,50,257.110778
-10.998211,50,257.175904
-9.640671,50,257.230279
-5.331516,50,257.287778
