#{"t_start": 1777197052.5872521, "env_id": "Reacher-v4"}
r,l,t
-12.614787,50,90.810202
-10.841607,50,90.823707
-14.862754,50,90.837039
-6.753908,50,90.850344
-4.558981,50,90.863802
-6.500242,50,90.877062
-17.891666,50,90.890366
-4.074585,50,90.903785
-4.091074,50,90.917036
-8.00301,50,90.930459
-13.50248,50,90.943683
-3.537271,50,90.957595
-14.951611,50,90.970873
-3.788958,50,90.984137
-2.882405,50,90.997508
-4.650816,50,91.010852
-16.18494,50,91.024285
-7.818238,50,91.037603
-12.376732,50,91.051132
-5.706079,50,91.064842
-8.536575,50,91.579991
-5.572359,50,91.593922
-6.348554,50,91.610453
-6.056603,50,91.626128
-3.850448,50,91.639699
-3.465275,50,91.653145
-10.267214,50,91.66687
-12.517901,50,91.680073
-5.168887,50,91.693373
-10.19864,50,91.70672
-6.105317,50,91.720092
-3.433509,50,91.733482
-12.122045,50,91.746639
-2.828692,50,91.760506
-7.728062,50,91.773865
-8.184346,50,91.787096
-9.278517,50,91.800632
-6.265017,50,91.813742
-5.850171,50,91.827215
-13.322795,50,91.840436
-4.214931,50,91.85381
-11.384998,50,91.867453
-5.19587,50,91.88049
-7.753199,50,91.89372
-13.878384,50,91.907034
-9.346572,50,91.920515
-15.343362,50,91.933804
-11.441388,50,91.94687
-7.199368,50,91.960646
-3.015901,50,91.973816
-10.334581,50,91.987076
-5.632194,50,92.00035
-14.556775,50,92.013687
-11.009912,50,92.027058
-5.037595,50,92.040462
-4.339749,50,92.05373
-6.141979,50,92.067461
-10.246451,50,92.080587
-12.582805,50,92.093898
-2.565799,50,92.107186
-5.171429,50,92.120549
-10.24799,50,92.551027
-9.454259,50,92.564893
-6.239528,50,92.577832
-8.021185,50,92.591406
-12.571959,50,92.60477
-15.002683,50,92.618077
-12.766069,50,92.631296
-4.898367,50,92.644588
-6.940253,50,92.657983
-15.594767,50,92.671561
-15.114534,50,92.68472
-12.29546,50,92.697959
-11.887688,50,92.711304
-3.399038,50,92.724624
-11.522711,50,92.737935
-4.01715,50,92.75125
-3.238802,50,92.764691
-6.473947,50,92.778019
-12.417613,50,92.791292
-11.228972,50,92.804706
-6.830947,50,92.818093
-10.181876,50,92.831468
-10.178327,50,92.844826
-6.389119,50,92.85818
-14.898039,50,92.872044
-8.996025,50,92.885349
-7.570289,50,92.898762
-9.500357,50,92.911967
-9.21659,50,92.925383
-3.980257,50,92.939019
-12.571439,50,92.952488
-3.029662,50,92.966291
-8.099354,50,92.97948
-7.046066,50,92.993024
-5.332315,50,93.006381
-9.831983,50,93.019768
-7.322988,50,93.033325
-11.509272,50,93.046756
-14.885111,50,93.06031
-13.023748,50,93.073658
-5.135569,50,93.086867
-9.849293,50,93.664388
-4.892995,50,93.677687
-16.426546,50,93.694971
-3.22656,50,93.710014
-11.492979,50,93.723793
-9.195257,50,93.737345
-7.644717,50,93.750641
-13.00511,50,93.764506
-5.606853,50,93.777891
-4.126551,50,93.791444
-5.802306,50,93.80486
-11.210626,50,93.818356
-8.324746,50,93.831673
-9.46682,50,93.845163
-13.4039,50,93.858336
-4.849182,50,93.872319
-10.731103,50,93.885836
-10.376751,50,93.899233
-15.379472,50,93.912713
-13.062968,50,93.926181
-5.446411,50,93.93974
-4.354294,50,93.953125
-17.255738,50,93.96712
-13.344437,50,93.980478
-10.401914,50,93.993988
-8.019318,50,94.007502
-4.761217,50,94.020848
-7.752415,50,94.034379
-11.980158,50,94.047745
-9.788986,50,94.061102
-9.990965,50,94.074907
-9.418951,50,94.088255
-7.359545,50,94.101859
-6.077122,50,94.115039
-3.376052,50,94.128371
-8.943571,50,94.141837
-7.688992,50,94.155263
-6.416935,50,94.169197
-11.811034,50,94.182589
-9.003034,50,94.196112
-5.856829,50,94.209587
-5.870387,50,94.757595
-3.556337,50,94.77518
-9.705459,50,94.789515
-10.040827,50,94.80314
-5.356028,50,94.817125
-10.767451,50,94.830504
-5.845147,50,94.844039
-10.572042,50,94.857514
-6.686789,50,94.871584
-13.557007,50,94.884996
-3.680223,50,94.898282
-8.193384,50,94.911704
-3.832857,50,94.925219
-7.140538,50,94.938814
-9.872894,50,94.952204
-4.930542,50,94.965508
-7.995008,50,94.979156
-3.878814,50,94.992563
-5.812126,50,95.005908
-10.74116,50,95.019335
-4.970125,50,95.032831
-3.573698,50,95.046185
-9.402729,50,95.059407
-10.458234,50,95.073641
-2.663074,50,95.086711
-8.142178,50,95.099615
-7.420092,50,95.112869
-7.03437,50,95.126243
-9.483385,50,95.139735
-4.743114,50,95.152906
-13.237475,50,95.166037
-8.598863,50,95.179444
-8.364587,50,95.192498
-4.404778,50,95.205357
-3.569886,50,95.218624
-3.269242,50,95.231957
-6.112033,50,95.245296
-9.75655,50,95.258571
-5.721391,50,95.272234
-7.676937,50,95.285228
-9.011752,50,95.298147
-5.543558,50,95.755488
-8.166715,50,95.769476
-10.342095,50,95.787028
-8.836979,50,95.801211
-10.414877,50,95.814746
-13.388217,50,95.828069
-7.60348,50,95.841358
-4.942983,50,95.854605
-9.72134,50,95.868093
-10.695313,50,95.881579
-7.629389,50,95.894742
-5.767251,50,95.907993
-9.558159,50,95.921254
-9.484476,50,95.934482
-7.950413,50,95.947646
-13.640209,50,95.961037
-11.435434,50,95.974868
-11.547595,50,95.988025
-2.002057,50,96.001187
-7.076674,50,96.014254
-12.507631,50,96.027555
-4.581829,50,96.040881
-14.178422,50,96.054316
-10.075862,50,96.067542
-7.412832,50,96.081372
-4.455117,50,96.094393
-5.851072,50,96.107774
-5.23586,50,96.120882
-5.330661,50,96.134268
-3.827792,50,96.147393
-3.866854,50,96.160616
-4.896112,50,96.174298
-11.779769,50,96.187229
-3.23458,50,96.200059
-5.35377,50,96.212929
-7.926941,50,96.225797
-13.726805,50,96.239182
-5.292042,50,96.252789
-10.30198,50,96.266011
-9.024317,50,96.279675
-9.747185,50,96.292523
-2.91042,50,97.122103
-12.734523,50,97.137348
-7.151904,50,97.154969
-3.530854,50,97.168752
-12.266862,50,97.182464
-4.768102,50,97.19589
-12.723285,50,97.209122
-8.325317,50,97.222781
-3.787538,50,97.235911
-5.957884,50,97.249559
-13.611584,50,97.262825
-9.041545,50,97.276926
-7.364605,50,97.290537
-7.087167,50,97.304384
-2.679632,50,97.317814
-9.876925,50,97.331009
-13.519085,50,97.344632
-4.605859,50,97.357966
-10.625654,50,97.371791
-5.513312,50,97.385343
-6.767944,50,97.398647
-8.203586,50,97.412422
-12.725661,50,97.426085
-14.657632,50,97.439403
-4.376767,50,97.452745
-7.206831,50,97.465888
-14.243028,50,97.47966
-9.23059,50,97.493435
-6.706247,50,97.506794
-12.310929,50,97.520906
-4.239614,50,97.534184
-8.957535,50,97.547862
-2.084847,50,97.561172
-3.843568,50,97.574792
-5.428806,50,97.588378
-10.252627,50,97.60156
-10.966616,50,97.615405
-12.548724,50,97.628741
-11.14603,50,97.642061
-4.015363,50,97.655237
-9.40361,50,97.668372
-4.169606,50,98.09181
-2.46431,50,98.106275
-10.480953,50,98.119679
-3.006724,50,98.133704
-4.766117,50,98.147069
-2.690127,50,98.160511
-5.572853,50,98.174131
-10.427676,50,98.189119
-2.067572,50,98.202574
-13.033203,50,98.215783
-10.982788,50,98.229084
-7.366455,50,98.242271
-7.602039,50,98.255542
-4.541799,50,98.268716
-6.637382,50,98.282656
-6.383465,50,98.296119
-11.201727,50,98.30934
-8.71426,50,98.3225
-7.270232,50,98.335715
-10.367126,50,98.349001
-15.410241,50,98.362357
-3.232289,50,98.375825
-13.316854,50,98.389291
-4.459191,50,98.402495
-2.251907,50,98.415782
-5.695048,50,98.429088
-10.699259,50,98.442406
-9.416302,50,98.455637
-5.100451,50,98.468743
-8.016344,50,98.482442
-11.617429,50,98.495794
-12.418878,50,98.509121
-5.057549,50,98.522409
-12.324746,50,98.535581
-6.054223,50,98.548785
-3.44046,50,98.5621
-9.601701,50,98.575661
-9.064451,50,98.589147
-10.162633,50,98.602365
-7.783572,50,98.615804
-11.803802,50,98.629285
-5.407171,50,99.05048
-7.092937,50,99.063768
-9.319129,50,99.078
-7.357264,50,99.091491
-9.894538,50,99.105626
-4.492484,50,99.119041
-3.53528,50,99.132351
-5.206616,50,99.145762
-4.093958,50,99.158996
-9.589654,50,99.173606
-9.326429,50,99.187356
-9.679013,50,99.201037
-6.435904,50,99.214567
-1.874947,50,99.228633
-10.376438,50,99.242064
-15.330467,50,99.255741
-7.685708,50,99.269079
-8.058109,50,99.282914
-2.793436,50,99.296628
-12.350481,50,99.309821
-10.152957,50,99.325317
-8.081438,50,99.338838
-8.894639,50,99.352631
-9.811691,50,99.365894
-11.079159,50,99.380507
-3.616444,50,99.393744
-11.851246,50,99.40687
-6.013591,50,99.420016
-5.485929,50,99.433141
-2.542102,50,99.446565
-5.733055,50,99.459788
-6.844974,50,99.472945
-7.582229,50,99.486557
-8.893642,50,99.499931
-4.551954,50,99.513097
-5.461333,50,99.52613
-7.99327,50,99.539407
-7.315185,50,99.552466
-11.028167,50,99.565699
-8.874989,50,99.579394
-7.383829,50,99.592689
-7.394722,50,100.011753
-10.720144,50,100.024947
-3.07422,50,100.038174
-5.662365,50,100.051491
-11.945377,50,100.064939
-4.984918,50,100.078242
-10.644501,50,100.091793
-8.988487,50,100.105229
-9.798033,50,100.118647
-13.935291,50,100.13201
-7.354294,50,100.145222
-4.492121,50,100.158524
-9.214964,50,100.171804
-4.804302,50,100.185642
-6.916835,50,100.199063
-8.563509,50,100.212316
-12.395623,50,100.225627
-8.016282,50,100.239076
-7.497679,50,100.252398
-6.828591,50,100.265823
-9.089568,50,100.279538
-13.221664,50,100.293203
-7.76488,50,100.306743
-9.298454,50,100.320699
-9.617369,50,100.334064
-7.800684,50,100.347573
-9.140881,50,100.360466
-11.050608,50,100.373336
-8.408793,50,100.386886
-8.283086,50,100.399907
-9.657629,50,100.412807
-8.760485,50,100.425688
-7.179409,50,100.438728
-9.477788,50,100.451774
-5.236154,50,100.465003
-5.746852,50,100.478208
-9.09914,50,100.491752
-13.814353,50,100.504757
-7.518218,50,100.517634
-3.160715,50,100.530635
-6.665874,50,100.544016
-12.028107,50,101.1875
-3.658399,50,101.200231
-5.539814,50,101.213485
-5.545306,50,101.226996
-2.885771,50,101.241085
-4.579215,50,101.25457
-7.479179,50,101.267842
-2.063554,50,101.281026
-8.591819,50,101.294422
-4.346398,50,101.307438
-4.790993,50,101.320501
-9.180591,50,101.333416
-6.08107,50,101.346167
-5.246354,50,101.359166
-4.280202,50,101.372221
-12.571672,50,101.385976
-10.389711,50,101.398862
-2.778769,50,101.411822
-13.247288,50,101.424864
-6.221693,50,101.437735
-6.426826,50,101.450537
-13.363742,50,101.463629
-7.562066,50,101.476882
-12.463503,50,101.490332
-6.515803,50,101.503449
-8.910565,50,101.516597
-7.262071,50,101.52966
-7.145798,50,101.542838
-6.382411,50,101.556106
-16.181626,50,101.569589
-5.15394,50,101.583477
-3.25893,50,101.597365
-9.94278,50,101.611492
-7.477222,50,101.624893
-7.373622,50,101.637767
-6.267953,50,101.650613
-5.398184,50,101.66364
-4.368451,50,101.677021
-9.750089,50,101.69054
-5.963877,50,101.703835
-5.706255,50,101.717032
-5.405766,50,102.508309
-9.061484,50,102.531428
-6.04126,50,102.545478
-7.998376,50,102.558917
-4.657871,50,102.572083
-5.743869,50,102.585669
-11.522993,50,102.628315
-6.534513,50,102.641631
-7.5941,50,102.654828
-5.344643,50,102.668151
-11.827853,50,102.681308
-3.728815,50,102.69509
-6.931976,50,102.707844
-9.385999,50,102.720741
-12.896312,50,102.733948
-4.818687,50,102.747133
-9.520907,50,102.760219
-6.075478,50,102.773327
-10.760445,50,102.786482
-12.458358,50,102.800289
-5.258524,50,102.813815
-2.353374,50,102.827136
-5.603849,50,102.840374
-8.792882,50,102.853487
-6.379064,50,102.866658
-6.844058,50,102.879846
-5.297699,50,102.895233
-4.247418,50,102.909609
-8.504284,50,102.922892
-6.079516,50,102.936147
-10.415588,50,102.949187
-4.991644,50,102.962297
-3.863729,50,102.975465
-11.950094,50,102.988814
-2.939866,50,103.002149
-13.392337,50,103.015352
-7.505476,50,103.028526
-9.196685,50,103.041859
-4.493997,50,103.055326
-10.172759,50,103.06847
-3.191455,50,103.081784
-3.385934,50,103.890654
-3.338044,50,103.913901
-14.220856,50,103.92864
-4.826791,50,103.942511
-11.595881,50,103.955724
-6.871952,50,103.9691
-10.271156,50,103.982337
-6.113692,50,103.995607
-4.35728,50,104.009437
-12.429454,50,104.022857
-6.582902,50,104.036419
-7.07278,50,104.049723
-11.242957,50,104.063295
-6.338602,50,104.076494
-1.89206,50,104.089694
-4.997259,50,104.103407
-12.944456,50,104.116577
-7.42325,50,104.130078
-7.817215,50,104.143373
-14.579254,50,104.156664
-8.048265,50,104.169869
-10.190102,50,104.18317
-3.439168,50,104.196423
-3.547742,50,104.21034
-4.047055,50,104.223567
-4.342078,50,104.23702
-12.775151,50,104.250394
-4.760812,50,104.263649
-8.511068,50,104.276864
-5.127517,50,104.290038
-7.949849,50,104.303571
-12.591392,50,104.317012
-6.236739,50,104.33044
-9.616646,50,104.343878
-9.602121,50,104.357048
-2.769595,50,104.370229
-10.709565,50,104.383437
-5.147849,50,104.396799
-7.128341,50,104.410748
-12.324346,50,104.424002
-8.055966,50,104.437455
-13.854475,50,105.141542
-1.832777,50,105.154888
-4.590967,50,105.172551
-7.619407,50,105.186578
-5.576029,50,105.199932
-3.987695,50,105.213836
-6.177276,50,105.22716
-10.610897,50,105.240328
-3.227399,50,105.253714
-5.424006,50,105.267053
-4.113008,50,105.280425
-7.076678,50,105.293607
-10.310538,50,105.307301
-3.228757,50,105.320628
-5.124173,50,105.334026
-7.307541,50,105.347327
-11.56133,50,105.360536
-7.65968,50,105.373914
-5.585301,50,105.387178
-3.658561,50,105.400316
-2.671563,50,105.414262
-10.440559,50,105.427629
-11.163034,50,105.441376
-5.535334,50,105.454934
-8.930663,50,105.468206
-6.556243,50,105.481596
-6.485431,50,105.494845
-4.895547,50,105.508667
-5.178455,50,105.521915
-9.986287,50,105.535253
-6.147961,50,105.54842
-4.795829,50,105.561894
-3.298454,50,105.575121
-6.328169,50,105.588294
-10.489487,50,105.60267
-3.438946,50,105.617389
-5.770968,50,105.631438
-4.381048,50,105.645195
-5.846585,50,105.658625
-7.187824,50,105.672029
-4.627566,50,105.685706
-3.905388,50,106.490947
-9.808684,50,106.51421
-5.221702,50,106.528492
-5.864938,50,106.541919
-15.116017,50,106.555162
-9.154541,50,106.56846
-10.625349,50,106.581791
-11.821427,50,106.595048
-8.503703,50,106.608845
-11.759296,50,106.622333
-4.337349,50,106.635614
-12.10063,50,106.648935
-8.371268,50,106.662322
-12.649649,50,106.675593
-9.561342,50,106.688828
-6.520129,50,106.702157
-7.431069,50,106.716622
-2.921423,50,106.730131
-14.175279,50,106.743412
-8.823102,50,106.757177
-13.394806,50,106.770598
-13.229914,50,106.784473
-13.404033,50,106.797817
-6.286667,50,106.812153
-3.262692,50,106.825623
-8.914308,50,106.841083
-5.851364,50,106.854327
-10.326191,50,106.867617
-6.879484,50,106.881181
-4.753586,50,106.894439
-5.234043,50,106.907977
-6.281565,50,106.921424
-5.778382,50,106.934693
-5.506119,50,106.948018
-6.327061,50,106.961258
-7.75293,50,106.974367
-8.986631,50,106.987732
-6.901472,50,107.001095
-10.671476,50,107.015068
-6.180033,50,107.028653
-9.279247,50,107.042004
-11.29899,50,107.830673
-12.513023,50,107.853317
-10.109539,50,107.870264
-5.765924,50,107.88401
-10.881897,50,107.897392
-11.46385,50,107.911007
-11.063814,50,107.924854
-2.98524,50,107.938074
-5.158665,50,107.95149
-8.365847,50,107.964666
-7.596993,50,107.978067
-11.711874,50,107.991372
-5.686262,50,108.004752
-4.461572,50,108.018518
-13.994818,50,108.031694
-6.561779,50,108.045192
-5.182069,50,108.058398
-11.113241,50,108.07178
-5.830067,50,108.085241
-11.640761,50,108.098743
-9.900377,50,108.112355
-11.048677,50,108.125448
-7.940448,50,108.138759
-6.157749,50,108.151999
-10.278027,50,108.165331
-12.484374,50,108.178781
-13.601535,50,108.192234
-11.802756,50,108.205577
-7.167801,50,108.219625
-7.496248,50,108.232927
-11.019273,50,108.246212
-8.916469,50,108.259418
-4.14349,50,108.272686
-2.767184,50,108.286062
-3.312842,50,108.299467
-2.217849,50,108.313367
-2.495371,50,108.326566
-7.478624,50,108.339813
-14.312718,50,108.353174
-4.177565,50,108.366448
-4.282751,50,108.379921
-4.0064,50,109.023866
-5.747869,50,109.037428
-5.733844,50,109.051586
-9.046302,50,109.065418
-5.604419,50,109.08017
-8.959985,50,109.093852
-7.064748,50,109.107604
-7.27817,50,109.121567
-3.924454,50,109.134794
-10.738351,50,109.148198
-10.832547,50,109.161467
-6.023118,50,109.17479
-8.548081,50,109.18817
-8.627414,50,109.201614
-5.97254,50,109.215098
-6.116758,50,109.228663
-10.419987,50,109.24179
-8.951262,50,109.255203
-7.972306,50,109.268505
-5.695012,50,109.28179
-4.029921,50,109.295195
-7.502227,50,109.308496
-2.472929,50,109.322208
-10.148007,50,109.335544
-8.918486,50,109.348965
-6.777829,50,109.362408
-12.170213,50,109.375854
-13.168746,50,109.389198
-2.991927,50,109.402625
-2.580575,50,109.416522
-5.772325,50,109.429981
-5.958949,50,109.443352
-10.597538,50,109.456716
-7.439075,50,109.470124
-11.068678,50,109.483535
-6.893178,50,109.497047
-2.066602,50,109.510239
-8.74489,50,109.523857
-6.222272,50,109.537431
-2.650226,50,109.550807
-2.890522,50,109.564187
-6.53743,50,110.390703
-8.62144,50,110.414498
-12.279977,50,110.430187
-5.193502,50,110.443814
-12.142963,50,110.457268
-4.715297,50,110.470702
-7.088382,50,110.484141
-12.917803,50,110.497542
-9.379645,50,110.510844
-6.883061,50,110.524662
-6.061206,50,110.537993
-2.685062,50,110.551547
-5.290756,50,110.564872
-1.793992,50,110.578159
-6.605299,50,110.591437
-2.884049,50,110.604734
-4.413999,50,110.618099
-3.44687,50,110.63244
-6.054575,50,110.646065
-7.897497,50,110.659382
-6.311384,50,110.673189
-9.445918,50,110.686555
-10.736409,50,110.700346
-8.940692,50,110.71357
-4.32477,50,110.728077
-10.483307,50,110.741431
-13.085482,50,110.755229
-6.821518,50,110.768719
-3.228811,50,110.781878
-1.447376,50,110.795276
-10.010154,50,110.808564
-10.255515,50,110.822496
-3.761136,50,110.835988
-7.333026,50,110.849505
-8.04475,50,110.862878
-11.406783,50,110.876092
-2.421729,50,110.889464
-7.136974,50,110.902663
-5.53324,50,110.916
-11.513405,50,110.929802
-1.409478,50,110.943254
-8.508121,50,111.404056
-7.335881,50,111.417615
-7.902384,50,111.432325
-3.20307,50,111.446692
-8.163424,50,111.460257
-2.977067,50,111.473804
-9.172824,50,111.487285
-10.570295,50,111.500716
-9.712213,50,111.514032
-1.650954,50,111.527789
-9.456059,50,111.541081
-9.358634,50,111.554412
-9.394152,50,111.567552
-7.907062,50,111.580886
-5.205123,50,111.594219
-2.478361,50,111.607409
-9.394686,50,111.620689
-3.712213,50,111.63435
-11.5542,50,111.647648
-9.368662,50,111.660882
-11.254138,50,111.674161
-7.93868,50,111.687599
-13.632796,50,111.700894
-3.996148,50,111.71419
-7.766204,50,111.727905
-8.320904,50,111.74138
-8.251039,50,111.754729
-10.153443,50,111.768218
-9.943155,50,111.78159
-11.464621,50,111.795086
-5.588809,50,111.808294
-4.295399,50,111.821782
-6.233369,50,111.835569
-7.148846,50,111.848843
-8.079345,50,111.862086
-6.038387,50,111.875376
-6.118105,50,111.888732
-3.268443,50,111.902148
-3.722213,50,111.91551
-9.847348,50,111.929122
-7.232931,50,111.942461
-9.540454,50,112.561885
-7.988372,50,112.57539
-5.351849,50,112.593934
-2.544034,50,112.60797
-8.134299,50,112.621362
-6.415144,50,112.636921
-2.365587,50,112.650195
-9.532969,50,112.663749
-4.940846,50,112.676983
-9.148523,50,112.690499
-9.173195,50,112.703988
-2.583251,50,112.717413
-5.631612,50,112.731233
-7.590662,50,112.744494
-3.814779,50,112.757794
-6.989159,50,112.77111
-12.269311,50,112.78464
-8.980488,50,112.798034
-1.963305,50,112.811344
-7.579062,50,112.824753
-6.675362,50,112.838279
-13.347472,50,112.851593
-3.1231,50,112.864806
-8.372485,50,112.878103
-8.724623,50,112.903591
-11.859771,50,112.916934
-12.877606,50,112.930866
-7.575137,50,112.947233
-4.586352,50,112.960506
-9.364201,50,112.973692
-10.605377,50,112.987016
-3.844406,50,113.000491
-9.334314,50,113.013783
-8.378007,50,113.027352
-10.841457,50,113.040606
-5.614632,50,113.053858
-3.427851,50,113.067039
-3.089994,50,113.080243
-11.229546,50,113.093279
-2.227424,50,113.106533
-6.229184,50,113.119821
-12.761314,50,113.935768
-13.981929,50,113.954823
-7.725763,50,113.969513
-3.788724,50,113.983287
-5.501496,50,113.996893
-5.757817,50,114.010757
-1.752002,50,114.024274
-7.572226,50,114.038243
-8.612594,50,114.051372
-5.010481,50,114.064717
-6.915999,50,114.077923
-2.521249,50,114.091277
-4.596717,50,114.104584
-4.148457,50,114.117994
-4.900024,50,114.131254
-9.599158,50,114.144761
-3.64412,50,114.158132
-3.093741,50,114.171398
-10.119035,50,114.184707
-7.84897,50,114.198072
-11.304164,50,114.211386
-7.996553,50,114.22472
-3.716232,50,114.238325
-4.541558,50,114.251551
-7.327833,50,114.264741
-5.328396,50,114.277875
-1.547711,50,114.291252
-4.547613,50,114.304677
-7.260594,50,114.318014
-6.512421,50,114.331414
-6.900308,50,114.344707
-10.548003,50,114.35783
-3.248786,50,114.371093
-3.655646,50,114.38437
-7.981676,50,114.397761
-10.921954,50,114.411151
-9.08538,50,114.424511
-2.997844,50,114.438493
-8.256626,50,114.451897
-11.524216,50,114.46511
-12.850192,50,114.478333
-3.189007,50,115.020841
-9.016708,50,115.03449
-8.64699,50,115.049177
-6.223316,50,115.066154
-5.49111,50,115.080156
-7.74204,50,115.093618
-6.686264,50,115.106821
-7.314609,50,115.120047
-2.82994,50,115.133516
-10.382199,50,115.147107
-3.287271,50,115.160334
-3.084177,50,115.173487
-6.074928,50,115.186635
-9.170574,50,115.199967
-3.197263,50,115.213192
-3.248462,50,115.226709
-11.898222,50,115.240134
-13.020986,50,115.253197
-9.093235,50,115.266687
-9.068329,50,115.279974
-11.78439,50,115.293478
-9.137337,50,115.306759
-2.882043,50,115.320038
-5.347135,50,115.333427
-6.444346,50,115.346922
-6.048022,50,115.360157
-5.629604,50,115.373303
-7.786734,50,115.386462
-7.898303,50,115.399773
-3.145623,50,115.412911
-5.248049,50,115.426447
-8.626378,50,115.440045
-7.133236,50,115.452996
-6.511033,50,115.466307
-6.741812,50,115.479496
-3.842005,50,115.492952
-2.231739,50,115.506165
-8.679774,50,115.519383
-4.018489,50,115.532835
-7.514178,50,115.546566
-4.031736,50,115.559772
-10.353864,50,116.030572
-7.420464,50,116.048055
-7.106234,50,116.064318
-3.093601,50,116.077869
-7.910623,50,116.091453
-10.770698,50,116.104723
-6.068871,50,116.118037
-1.713309,50,116.131461
-5.145659,50,116.145154
-8.90933,50,116.158403
-3.426239,50,116.171702
-2.653279,50,116.185085
-4.844066,50,116.198461
-4.274283,50,116.211876
-5.647975,50,116.22533
-10.26012,50,116.238597
-3.435023,50,116.252321
-7.867377,50,116.265612
-1.221895,50,116.278787
-6.487695,50,116.292278
-5.127218,50,116.305404
-8.324422,50,116.318737
-12.036526,50,116.331909
-7.514575,50,116.345648
-6.897246,50,116.35898
-6.887935,50,116.372178
-9.011391,50,116.385639
-7.767263,50,116.398965
-10.524831,50,116.412268
-11.315847,50,116.425624
-8.288754,50,116.438825
-5.41993,50,116.453003
-2.191747,50,116.466037
-11.274054,50,116.47907
-5.701666,50,116.492483
-5.142823,50,116.50567
-7.709529,50,116.519247
-5.087537,50,116.532646
-9.168883,50,116.546358
-8.109199,50,116.559718
-4.551093,50,117.169306
-2.335939,50,117.183186
-10.259211,50,117.196649
-1.158953,50,117.211074
-9.264663,50,117.224928
-10.31151,50,117.238403
-3.963735,50,117.2524
-3.958024,50,117.265766
-4.125722,50,117.279273
-6.470913,50,117.292629
-4.374553,50,117.305869
-7.569168,50,117.319154
-7.631417,50,117.332405
-6.306547,50,117.346211
-11.269085,50,117.35968
-8.99518,50,117.373085
-7.054151,50,117.38651
-9.100436,50,117.399892
-6.680146,50,117.412918
-6.319058,50,117.426173
-6.329613,50,117.439638
-9.761739,50,117.453453
-8.290373,50,117.46691
-11.213717,50,117.480222
-8.085903,50,117.493608
-6.515318,50,117.50697
-10.904566,50,117.520094
-2.976033,50,117.533342
-11.63426,50,117.546746
-5.156006,50,117.560085
-4.587869,50,117.57337
-7.037172,50,117.58685
-6.799674,50,117.60017
-2.675412,50,117.613339
-11.254961,50,117.626649
-9.256522,50,117.639907
-5.017054,50,117.653852
-11.001336,50,117.66714
-4.354588,50,117.680391
-5.783432,50,117.693651
-10.990628,50,117.706975
-7.756061,50,118.347758
-9.970104,50,118.361736
-10.525043,50,118.375195
-5.186197,50,118.388956
-1.628363,50,118.403428
-7.948844,50,118.417045
-3.03406,50,118.430894
-1.328843,50,118.444673
-5.095476,50,118.458669
-4.641854,50,118.472149
-4.825946,50,118.485496
-4.842235,50,118.498712
-8.722964,50,118.512161
-6.604341,50,118.525463
-9.297449,50,118.538782
-4.018859,50,118.552648
-11.21328,50,118.566033
-6.978182,50,118.579141
-5.662379,50,118.592282
-7.662559,50,118.605482
-3.52172,50,118.618601
-7.133832,50,118.631727
-5.142898,50,118.644779
-5.638501,50,118.658356
-4.747544,50,118.671673
-6.341899,50,118.684993
-11.321529,50,118.698242
-11.090002,50,118.711523
-3.520929,50,118.724759
-5.435733,50,118.737876
-3.589737,50,118.751591
-8.330473,50,118.764697
-10.261987,50,118.777811
-10.859694,50,118.790922
-4.592105,50,118.804213
-10.934031,50,118.817242
-7.467051,50,118.830348
-7.16452,50,118.843477
-6.309525,50,118.857148
-12.218049,50,118.870376
-5.222742,50,118.883672
-4.993931,50,119.44461
-8.097067,50,119.458617
-9.920226,50,119.4724
-10.975786,50,119.48634
-3.406101,50,119.500142
-11.558349,50,119.513844
-6.497475,50,119.528126
-1.769667,50,119.541081
-6.115668,50,119.554744
-5.556272,50,119.567854
-10.949959,50,119.581608
-3.516988,50,119.595046
-9.781744,50,119.608571
-2.755924,50,119.621768
-3.040009,50,119.635239
-10.411964,50,119.648498
-6.723277,50,119.662267
-11.111395,50,119.675627
-5.097215,50,119.68898
-5.046124,50,119.702354
-9.279528,50,119.71556
-2.779408,50,119.728952
-7.476245,50,119.74246
-5.584606,50,119.756303
-9.273635,50,119.769233
-7.940091,50,119.78261
-9.384335,50,119.796006
-7.174166,50,119.809365
-4.377638,50,119.822717
-6.576973,50,119.836001
-9.465184,50,119.849289
-9.730645,50,119.86303
-7.504506,50,119.876245
-11.929405,50,119.889528
-3.541257,50,119.902943
-8.536988,50,119.916163
-11.549842,50,119.929432
-10.560326,50,119.942876
-7.556991,50,119.956608
-7.781889,50,119.970029
-3.756496,50,119.983224
-8.896249,50,120.407713
-5.957555,50,120.420858
-5.718149,50,120.433911
-7.76173,50,120.447343
-5.009151,50,120.461143
-3.127631,50,120.474474
-13.635461,50,120.4879
-12.11584,50,120.501107
-8.032937,50,120.514554
-8.589799,50,120.527971
-7.099637,50,120.541329
-3.392883,50,120.55491
-6.765507,50,120.568393
-1.39228,50,120.581529
-2.307756,50,120.59485
-7.86115,50,120.608254
-8.797689,50,120.621633
-3.492644,50,120.634851
-7.59799,50,120.648218
-9.701911,50,120.661978
-9.189721,50,120.675175
-14.463201,50,120.688499
-11.032051,50,120.701702
-9.496829,50,120.714968
-6.025672,50,120.728328
-7.663515,50,120.741635
-6.39748,50,120.755184
-9.007518,50,120.768539
-8.315477,50,120.781766
-9.675635,50,120.794957
